,Unnamed: 0,name,link,address,city,state,ratings,zipcode,1 BED,2 BEDS,3 BEDS,Studio,2+ BEDS,4 BEDS,3+ BEDS,5 BEDS
50,50,Metro University City,https://www.rentcafe.com/apartments/nc/charlotte/metro-university-city/default.aspx,"404 Gallop Lane,",Charlotte,NC,3.0,28213,"$1,365+","$1,705+","$1,920+","$1,670+","$1,900+",,,
51,51,Keltonwood At Berewick,https://www.rentcafe.com/apartments/nc/charlotte/solia-keltonwood-at-berewick/default.aspx,"5620 Keltonwood Road,",Charlotte,NC,3.0,28278,"$1,556+","$1,795+","$2,120+","$1,670+","$1,900+",,,
52,52,The Preserve At Pine Valley,https://www.rentcafe.com/apartments/nc/wilmington/the-preserve-at-pine-valley0/default.aspx,"3314 Wickslow Road,",Wilmington,NC,3.0,28412,"$1,445","$1,495+","$1,895+","$1,670+","$1,900+",,,
53,53,Legacy At Fire Tower,https://www.rentcafe.com/apartments/nc/winterville/legacy-at-fire-tower/default.aspx,"611 Legacy Ct.,",Winterville,NC,3.0,28590,"$1,370+","$1,750+","$1,970+","$1,670+","$1,900+",,,
54,54,Carlson Bay Apartments,https://www.rentcafe.com/apartments/nc/fayetteville/carlson-bay-apartments0/default.aspx,"3500 Carlson Bay Circle,",Fayetteville,NC,3.0,28314,$800,$925,Ask for pricing,"$1,670+","$1,900+",,,
55,55,The Residences At Diamond Ridge,https://www.rentcafe.com/apartments/nc/winston-salem/the-residences-at-diamond-ridge1/default.aspx,"730 Anson St,",Winston-Salem,NC,3.0,27103,Ask for pricing,$810,"$1,050","$1,670+","$1,900+",,,
56,56,Revolution Mill Apartments,https://www.rentcafe.com/apartments/nc/greensboro/revolution-mill-apartments/default.aspx,"850 Revolution Mill Drive,",Greensboro,NC,3.0,27405,"$1,465","$1,600","$3,300","$1,670+","$1,900+",,,
57,57,Elevate Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/elevate-at-brier-creek/default.aspx,"9921 Horizon Overlook Drive,",Raleigh,NC,3.0,27617,"$1,495+","$1,685+","$3,300","$1,670+","$1,900+",,,
58,58,Madison Hunters Glen,https://www.rentcafe.com/apartments/nc/raleigh/madison-hunters-glen/default.aspx,"100 Hunt Club Lane,",Raleigh,NC,3.0,27606,"$1,215+","$1,590+","$3,300","$1,670+","$1,900+",,,
59,59,Casa De Luna,https://www.rentcafe.com/apartments/nc/raleigh/casa-de-luna-1/default.aspx,"3819-D Bonneville Ct.,",Raleigh,NC,3.0,27604,"$1,215+","$1,590+","$3,300","$1,670+","$1,900+",,,
60,60,Meridian At Ten Ten,https://www.rentcafe.com/apartments/nc/apex/meridian-at-ten-ten/default.aspx,"1000 Brynmar Oaks Circle,",Apex,NC,3.0,27539,"$1,650+","$2,005+","$2,115+","$1,670+","$1,900+",,,
61,61,The Madison,https://www.rentcafe.com/apartments/nc/greenville/madison-place-1/default.aspx,"2221 Hyde Dr.,",Greenville,NC,3.0,27858,"$1,145+",Ask for pricing,"$2,115+","$1,670+","$1,900+",,,
62,62,Beaver Creek Apartments And Townhomes,https://www.rentcafe.com/apartments/nc/apex/beaver-creek-townhomes/default.aspx,"201 Fantail Ln,",Apex,NC,3.0,27523,Ask for pricing,"$1,495+",Ask for pricing,"$1,670+","$1,900+",,,
63,63,Hawthorne At The Parkway,https://www.rentcafe.com/apartments/nc/cary/hawthorne-at-the-parkway/default.aspx,"10300 Kingsclere Drive,",Cary,NC,3.0,27511,"$1,342+","$1,884+","$1,899+","$1,670+","$1,900+",,,
64,64,The Gardens At Anthony House,https://www.rentcafe.com/apartments/nc/greensboro/the-gardens-at-anthony-house/default.aspx,"3223 Pleasant Garden Road,",Greensboro,NC,3.0,27406,"$1,160+","$1,275+","$1,899+","$1,670+","$1,900+",,,
65,65,Park 2300,https://www.rentcafe.com/apartments/nc/charlotte/park-2300-apartments/default.aspx,"2300 Village Lake Drive,",Charlotte,NC,3.0,28212,"$1,074+","$1,451+",Ask for pricing,"$1,670+","$1,900+",,,
66,66,Alta Grove,https://www.rentcafe.com/apartments/nc/charlotte/alta-grove/default.aspx,"10017 Season Grove Lane,",Charlotte,NC,3.0,28216,"$1,269+","$1,405+","$1,560+","$1,670+","$1,900+",,,
67,67,Nu Salisbury Apartments,https://www.rentcafe.com/apartments/nc/salisbury/nu-salisbury/default.aspx,"315 Ashbrook Road,",Salisbury,NC,3.0,28147,Ask for pricing,"$1,175",Ask for pricing,"$1,670+","$1,900+",,,
68,68,Colony Townhomes,https://www.rentcafe.com/apartments/nc/raleigh/colony-townhomes2/default.aspx,"5581 Burnlee Place,",Raleigh,NC,3.0,27609,Ask for pricing,"$1,550",Ask for pricing,"$1,670+","$1,900+",,,
69,69,Greenbryre,https://www.rentcafe.com/apartments/nc/charlotte/greenbryre-0/default.aspx,"3541 Spanish Quarter Cir,",Charlotte,NC,3.0,28205,"$1,050","$1,205",Ask for pricing,"$1,670+","$1,900+",,,
70,70,Hawthorne Waterside,https://www.rentcafe.com/apartments/nc/leland/hawthorne-at-waterside/default.aspx,"7111 Rock Fish Lane,",Leland,NC,3.0,28451,"$1,415","$1,541+","$1,926","$1,670+","$1,900+",,,
71,71,Hawthorne At Murrayville,https://www.rentcafe.com/apartments/nc/wilmington/hawthorne-at-murrayville/default.aspx,"5418 Sirius Drive,",Wilmington,NC,3.0,28405,"$1,303","$1,661+",Ask for pricing,"$1,670+","$1,900+",,,
72,72,Hawthorne At The Pines,https://www.rentcafe.com/apartments/nc/aberdeen/hawthorne-at-the-pines-park-at-clearwater/default.aspx,"800 Churchill Downs Dr.,",Aberdeen,NC,3.0,28315,"$1,443+","$1,750+","$1,543+","$1,670+","$1,900+",,,
73,73,Lassiter At North Hills,https://www.rentcafe.com/apartments/nc/raleigh/alexan-north-hills/default.aspx,"4209 Lassiter Mill Road,",Raleigh,NC,3.0,27609,"$1,636+","$2,792+","$1,543+","$1,614+","$1,900+",,,
74,74,Autumn Park,https://www.rentcafe.com/apartments/nc/oxford/autumn-park0/default.aspx,"1110 Williamsboro St.,",Oxford,NC,3.0,27565,"$1,636+","$2,792+","$1,543+","$1,614+","$1,900+",,,
75,75,University Pointe,https://www.rentcafe.com/apartments/nc/elon/university-pointe0/default.aspx,"944 East Haggard Avenue,",Elon,NC,3.0,27244,"$1,636+",$625,$625,"$1,614+","$1,900+",,,
76,76,Waterford Place,https://www.rentcafe.com/apartments/nc/greensboro/waterford-place59/default.aspx,"101 Shore Lake Drive,",Greensboro,NC,3.0,27455,"$1,470+","$1,660+","$1,969","$1,614+","$1,900+",,,
77,77,The Park At Three Oaks Apartments,https://www.rentcafe.com/apartments/nc/wilmington/the-park-at-three-oaks-apartments/default.aspx,"175 Amaryllis Drive,",Wilmington,NC,3.0,28411,"$1,420+","$1,592+","$1,969","$1,614+","$1,900+",,,
78,78,Waterford Apartment I,https://www.rentcafe.com/apartments/nc/greenville/waterford-apartment-i/default.aspx,"2792 Statonsburg Road,",Greenville,NC,3.0,27834,"$1,420+","$1,592+","$1,969","$1,614+","$1,900+",,,
79,79,Cheswyck At Ballantyne Apartments,https://www.rentcafe.com/apartments/nc/charlotte/cheswyck-at-ballantyne-apartments/default.aspx,"14360 Wynhollow Downs Ln,",Charlotte,NC,3.0,28277,"$1,364+","$1,709+","$2,153+","$1,614+","$1,900+",,,
80,80,Meadow Park Apartments,https://www.rentcafe.com/apartments/nc/greensboro/meadow-park-apartments/default.aspx,"101 Meadowville Lane,",Greensboro,NC,3.0,27406,"$1,364+",$849,Ask for pricing,"$1,614+","$1,900+",,,
81,81,Canopy At Baybrook,https://www.rentcafe.com/apartments/nc/charlotte/canopy-at-baybrook/default.aspx,"6609 Reafield Drive,",Charlotte,NC,3.0,28226,"$1,514+","$1,537+",Ask for pricing,"$1,614+","$1,900+",,,
82,82,Universal At Lakewood,https://www.rentcafe.com/apartments/nc/hendersonville/universal-at-lakewood0/default.aspx,"25 Universal Lane,",Hendersonville,NC,3.0,28792,$999+,"$1,259+","$1,649+","$1,614+","$1,900+",,,
83,83,Berkshire Apartments,https://www.rentcafe.com/apartments/nc/smithfield/berkshire-apartments2/default.aspx,"950 Berkshire Rd,",Smithfield,NC,3.0,27577,$999+,"$1,050","$1,649+","$1,614+","$1,900+",,,
84,84,Mingo Creek-mcii,https://www.rentcafe.com/apartments/nc/knightdale/mingo-creek-investments-ii-llc/default.aspx,"Plexor Lane,",Knightdale,NC,3.0,27545,$999+,Ask for pricing,"$1,550","$1,614+","$1,900+",,,
85,85,MAA Gateway,https://www.rentcafe.com/apartments/nc/charlotte/maa-gateway/default.aspx,"120 N. Cedar Street Suite 735,",Charlotte,NC,3.0,28202,"$1,350+",Ask for pricing,"$1,550","$1,335+","$1,970+",,,
86,86,Riverwalk Apartments 2,https://www.rentcafe.com/apartments/nc/denver/riverwalk-apartments-2/default.aspx,"6857 Riverwalk Loop,",Denver,NC,3.0,28037,"$1,284+","$1,465+","$1,550","$1,335+","$1,970+",,,
87,87,Laurel Bluff Apartments And Townhomes,https://www.rentcafe.com/apartments/nc/high-point/laurel-bluff/default.aspx,"3601 Laurel Bluff Cir,",High Point,NC,3.0,27265,"$1,305+","$1,660+","$2,040+","$1,335+","$1,970+",,,
88,88,Skyland Exchange,https://www.rentcafe.com/apartments/nc/asheville/skyland-exchange0/default.aspx,"12 Sky Exchange Dr,",Asheville,NC,3.0,28803,"$1,528+","$1,714+","$2,198+","$1,335+","$1,970+",,,
89,89,Residences At Belmont,https://www.rentcafe.com/apartments/nc/belmont/residences-at-belmont1/default.aspx,"199 Belmont Mount Holly Road,",Belmont,NC,3.0,28012,"$1,072+","$1,629+","$2,198+","$1,335+","$1,970+",,,
90,90,Jamison At Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/jamison-at-brier-creek-0/default.aspx,"9920 Jamison Valley Drive,",Raleigh,NC,3.0,27617,"$1,468+","$1,987+","$2,045+","$1,335+","$1,970+",,,
91,91,Colonial Grand At Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/colonial-grand-at-brier-creek/default.aspx,"10210 Hillston Ridge Road,",Raleigh,NC,3.0,27617,"$1,323+","$1,503+","$1,948+","$1,335+","$1,970+",,,
92,92,MAA South Park,https://www.rentcafe.com/apartments/nc/charlotte/maa-south-park/default.aspx,"4835 Cameron Valley Pkwy.,",Charlotte,NC,3.0,28210,"$1,545+","$1,503+","$1,948+","$1,670+","$1,900+",,,
93,93,Cider Mill Apartments,https://www.rentcafe.com/apartments/nc/winston-salem/cider-mill-apartments/default.aspx,"1410 Brewer Road,",Winston Salem,NC,3.0,27127,"$1,545+",$995,"$1,948+","$1,670+","$1,900+",,,
94,94,The Residences At The Prince Charles,https://www.rentcafe.com/apartments/nc/fayetteville/the-residences-at-the-prince-charles/default.aspx,"450 Hay Street,",Fayetteville,NC,3.0,28301,"$1,289","$1,629+","$1,948+","$1,670+","$1,900+",,,
95,95,Meridian At Fairfield Park,https://www.rentcafe.com/apartments/nc/wilmington/meridian-at-fairfield-park/default.aspx,"4605 Fairview Drive,",Wilmington,NC,3.0,28412,"$1,490+","$1,695+","$2,396+","$1,670+","$1,900+",,,
96,96,Bradbury Place At Lynndale,https://www.rentcafe.com/apartments/nc/greenville/bradbury-place-at-lynndale/default.aspx,"3863 Dunhagan Rd,",Greenville,NC,3.0,27858,Ask for pricing,"$1,520","$2,396+","$1,670+","$1,900+",,,
97,97,Clairmont At Hillandale,https://www.rentcafe.com/apartments/nc/durham/clairmont-at-hillandale/default.aspx,"2901 Bertland Avenue,",Durham,NC,3.0,27705,"$1,320+","$1,670+","$1,935+","$1,670+","$1,900+",,,
98,98,Viceroy Apartments,https://www.rentcafe.com/apartments/nc/durham/viceroy-apartments0/default.aspx,"1700 Chapel Hill Rd,",Durham,NC,3.0,27707,"$1,320+","$1,275","$1,935+","$1,670+","$1,900+",,,
99,99,Brookefield Apartments,https://www.rentcafe.com/apartments/nc/raleigh/brookefield-apartments/default.aspx,"2400 Cluette Dr.,",Raleigh,NC,3.0,27615,"$1,369+","$1,514+","$1,935+","$1,670+","$1,900+",,,
0,0,198 Milltown Apartments,https://www.rentcafe.com/apartments/nc/burlington/198-milltown/default.aspx,198 Milltown Street,Burlington,NC,5.0,27215,"$1,335","$1,635","$1,890",,,,,
1,1,Residences At Shiloh Crossing,https://www.rentcafe.com/apartments/nc/morrisville/residences-at-shiloh-crossing/default.aspx,3000 Dominion Ridge Circle,Morrisville,NC,4.0,27560,"$1,544+","$1,635","$1,890","$1,567+","$1,913+",,,
2,2,Mission Triangle Point,https://www.rentcafe.com/apartments/nc/durham/mission-triangle-point/default.aspx,600 Discovery Way,Durham,NC,4.0,27703,"$1,231+","$1,396+",Ask for pricing,"$1,567+","$1,913+",,,
3,3,Osprey Cove North Apartments,https://www.rentcafe.com/apartments/nc/jacksonville/osprey-cove-north0/default.aspx,"118 Broadhurst Rd, #669",Jacksonville,NC,3.5,28540,$795,$895,Ask for pricing,"$1,567+","$1,913+",,,
4,4,Willow Bend Apartments,https://www.rentcafe.com/apartments/nc/durham/willow-bend-apartments0/default.aspx,1718 Palmer St.,Durham,NC,3.5,27707,$795,"$1,425","$1,700","$1,567+","$1,913+","$1,775",,
5,5,Berkshire Village District,https://www.rentcafe.com/apartments/nc/raleigh/berkshire-cameron-village/default.aspx,2128 Clark Avenue,Raleigh,NC,4.0,27605,"$1,643+","$2,443+","$1,700","$1,370+","$1,913+","$1,775",,
6,6,119 South,https://www.rentcafe.com/apartments/nc/mebane/119-south/default.aspx,3000 Bluebird Lane,Mebane,NC,4.5,27302,"$1,270+","$1,396+","$1,700","$1,370+","$1,913+","$1,775",,
7,7,Chancery Village,https://www.rentcafe.com/apartments/nc/cary/chancery-village/default.aspx,25510 Burbage Cir,Cary,NC,5.0,27519,"$1,275+","$1,765+",Ask for pricing,"$1,370+","$1,913+","$1,775",,
8,8,Villages At Pecan Grove,https://www.rentcafe.com/apartments/nc/holly-springs/villages-at-pecan-grove/default.aspx,4000 Penuche Way,Holly Springs,NC,5.0,27540,"$1,389+","$1,758+","$1,874+","$1,370+","$1,913+","$1,775",,
9,9,Preston Ridge,https://www.rentcafe.com/apartments/nc/hickory/preston-ridge-0/default.aspx,2001 Startown Road,Hickory,NC,3.5,28602,"$1,117+","$1,607+",Ask for pricing,"$1,370+","$1,913+","$1,775",,
10,10,Hawthorne At The Glen,https://www.rentcafe.com/apartments/nc/concord/hawthorne-at-the-glen/default.aspx,6255 Fernwood Drive,Concord,NC,3.5,28027,"$1,477+","$1,708+","$2,296+","$1,370+","$1,913+","$1,775",,
11,11,Hawthorne At Parkside,https://www.rentcafe.com/apartments/nc/cary/hawthorne-parkside/default.aspx,5000 Green Landing Drive,Cary,NC,3.5,27519,"$1,545+","$1,854+","$2,524+","$1,370+","$1,913+","$1,775",,
12,12,Bexley At Triangle Park,https://www.rentcafe.com/apartments/nc/cary/bexley-at-triangle-park/default.aspx,1200 Pickett Branch Road,Cary,NC,4.5,27519,"$1,199+","$1,499+","$1,999+","$1,370+","$1,913+","$1,775",,
13,13,Arbor Village,https://www.rentcafe.com/apartments/nc/charlotte/arbor-village1/default.aspx,839 Shadow Elm Drive,Charlotte,NC,3.0,28209,"$1,121+","$1,634+","$1,999+","$1,370+","$1,913+","$1,775",,
14,14,Bexley Commons At Rosedale,https://www.rentcafe.com/apartments/nc/huntersville/bexley-commons-at-rosedale/default.aspx,13255 Rosedale Hill Avenue,Huntersville,NC,4.5,28078,"$1,429+","$1,563+","$1,909+","$1,370+","$1,913+","$1,775",,
15,15,The Links Rea Farms,https://www.rentcafe.com/apartments/nc/charlotte/the-links-rea-farms/default.aspx,7420 N Rea Park Ln,Charlotte,NC,4.0,28277,"$1,700+","$2,155+","$3,055+","$1,370+","$1,913+","$1,775",,
16,16,2210 Cotton Dr,https://www.rentcafe.com/apartments/nc/tarboro/2210-cotton-dr0/default.aspx,2210 Cotton Dr,Tarboro,NC,4.0,27886,"$1,700+","$2,155+","$3,055+","$1,370+","$1,913+","$1,299",,
17,17,Bentley Ridge,https://www.rentcafe.com/apartments/nc/durham/bentley-ridge/default.aspx,5523 NC Highway 55,Durham,NC,4.0,27713,"$1,336+","$2,155+","$3,055+","$1,370+","$1,913+","$1,299",,
18,18,Ashton Reserve At NorthLake,https://www.rentcafe.com/apartments/nc/charlotte/ashton-reserve-at-northlake0/default.aspx,10320 Grobie Way,Charlotte,NC,3.5,28216,"$1,283+","$1,451+","$1,605+","$1,370+","$1,913+","$1,299",,
19,19,Cottages On Elm,https://www.rentcafe.com/apartments/nc/fayetteville/cottages-on-elm/default.aspx,1000A Elm Street,Fayetteville,NC,4.5,28303,Ask for pricing,$920+,Ask for pricing,"$1,370+","$1,913+","$1,299",,
20,20,Emory Woods,https://www.rentcafe.com/apartments/nc/durham/emory-woods-1/default.aspx,1701 E Cornwallis Rd,Durham,NC,4.0,28205,Ask for pricing,"$1,220","$1,580","$1,370+","$1,913+","$1,299",,
21,21,The Collective NoDa,https://www.rentcafe.com/apartments/nc/charlotte/the-collective-noda/default.aspx,2300 N. Davidson St.,Charlotte,NC,4.5,28205,"$1,525+","$2,061+","$1,580","$1,341+","$1,913+","$1,299",,
22,22,Hawthorne At Stillwater,https://www.rentcafe.com/apartments/nc/sneads-ferry/hawthorne-at-stillwater/default.aspx,131 Stillwater Landing Way,Sneads Ferry,NC,4.5,28460,Ask for pricing,"$1,483+",Ask for pricing,"$1,341+","$1,913+","$1,299",,
23,23,Arrowood Crossing,https://www.rentcafe.com/apartments/nc/charlotte/arrowood-crossing/default.aspx,2109 Arrowcreek Drive,Charlotte,NC,5.0,28273,"$1,328+","$1,795+","$1,724+","$1,341+","$1,913+","$1,299",,
24,24,The Newton Apartments,https://www.rentcafe.com/apartments/nc/charlotte/the-newton-apartments0/default.aspx,15902 White St.,Charlotte,NC,5.0,28278,"$1,564+","$1,874+","$2,697+","$1,341+","$1,913+","$1,299",,
25,25,Piedmont Place,https://www.rentcafe.com/apartments/nc/greensboro/piedmont-place/default.aspx,5817 Garden Village Court,Greensboro,NC,5.0,27410,"$1,595","$1,899","$2,697+","$1,341+","$1,913+","$1,299",,
26,26,Wilshire Landing,https://www.rentcafe.com/apartments/nc/wilmington/wilshire-landing0/default.aspx,4013 Wilshire Blvd,Wilmington,NC,5.0,28403,"$1,595","$1,575",Ask for pricing,"$1,341+","$1,913+","$1,299",,
27,27,The Langston,https://www.rentcafe.com/apartments/nc/charlotte/the-langston-apartments0/default.aspx,1925 E 7Th Street,Charlotte,NC,3.0,28204,Ask for pricing,"$2,125",Ask for pricing,Ask for pricing,"$1,913+","$1,299",,
28,28,Westlake At Morganton Apartment Homes,https://www.rentcafe.com/apartments/nc/fayetteville/westlake-at-morganton-apartment-homes/default.aspx,3311 Woodhill Ln,Fayetteville,NC,3.0,28314,"$1,435+","$1,590+",Ask for pricing,Ask for pricing,"$1,913+","$1,299",,
29,29,Kirkwood Place,https://www.rentcafe.com/apartments/nc/greensboro/kirkwood-place3/default.aspx,2800 Lawndale Dr,Greensboro,NC,3.0,27408,"$1,250",Ask for pricing,Ask for pricing,Ask for pricing,"$1,913+","$1,299",,
30,30,Proximity NorthLake,https://www.rentcafe.com/apartments/nc/charlotte/proximity-at-northlake/default.aspx,4212 Napa Oak Drive,Charlotte,NC,3.0,28216,"$1,342+","$1,664+","$2,091+",Ask for pricing,"$1,913+","$1,299",,
31,31,River Ridge,https://www.rentcafe.com/apartments/nc/asheville/river-ridge-1/default.aspx,1906 River Ridge Drive,Asheville,NC,4.0,28803,"$1,359+",Ask for pricing,Ask for pricing,Ask for pricing,"$1,913+","$1,299",,
32,32,Broadstone Trailside,https://www.rentcafe.com/apartments/nc/morrisville/broadstone-trailside0/default.aspx,5860 Mccrimmon Parkway,Morrisville,NC,4.5,27560,"$1,578+","$2,141+","$2,543+",Ask for pricing,"$1,913+","$1,299",,
33,33,Lofts At Mill Creek,https://www.rentcafe.com/apartments/nc/winston-salem/willow-creek-apartments3/default.aspx,100 Stagecoach Rd.,Winston-Salem,NC,3.5,27105,$910+,"$1,045+","$2,543+",Ask for pricing,"$1,913+","$1,299",,
34,34,The Flats At Ballantyne Apartments,https://www.rentcafe.com/apartments/nc/charlotte/the-flats-at-ballantyne-apartments/default.aspx,9550 Community Commons Lane,Charlotte,NC,3.5,28277,"$1,637+","$1,045+","$2,543+","$1,310+","$1,895+","$1,299",,
35,35,5416 Talserwood Road,https://www.rentcafe.com/apartments/nc/raleigh/5416-talserwood-road-0/default.aspx,5416 Talserwood Road,Raleigh,NC,3.5,27610,"$1,637+","$1,400","$2,543+","$1,310+","$1,895+","$1,299",,
36,36,Berkshire Dilworth,https://www.rentcafe.com/apartments/nc/charlotte/berkshire-dilworth/default.aspx,1351 E. Morehead Street,Charlotte,NC,4.0,28204,"$1,628+","$2,514+","$2,543+","$1,372+","$1,895+","$1,299",,
37,37,Villas At Vineyard,https://www.rentcafe.com/apartments/nc/winston-salem/villas-at-vineyard/default.aspx,3401 Old Vineyard Rd,Winston Salem,NC,4.0,27103,"$1,050","$1,150","$2,543+","$1,372+","$1,895+","$1,299",,
38,38,Nottingham Apartments,https://www.rentcafe.com/apartments/nc/monroe/nottingham-apartments/default.aspx,2613 Nottingham Lane,Monroe,NC,4.5,28110,Ask for pricing,"$1,555",Ask for pricing,"$1,372+","$1,895+","$1,299",,
39,39,Crabtree Lakeside,https://www.rentcafe.com/apartments/nc/raleigh/crabtree-lakeside/default.aspx,5500 Home Valley Dr.,Raleigh,NC,4.0,27612,"$1,376+","$1,803+",Ask for pricing,"$1,372+","$1,895+","$1,299",,
40,40,Residences At Forestdale,https://www.rentcafe.com/apartments/nc/burlington/residences-at-forestdale-0/default.aspx,3551 Forestdale Drive #C,Burlington,NC,4.5,27215,"$1,020+","$1,803+",Ask for pricing,$930+,"$1,115+","$1,299",,
41,41,Park Central Raleigh Apartments,https://www.rentcafe.com/apartments/nc/raleigh/park-central-1/default.aspx,"200 Park At North Hills Street, #121",Raleigh,NC,4.5,27609,"$1,742+","$1,803+",Ask for pricing,"$1,935+","$2,538+","$1,299",,
42,42,The Osprey At Lake Norman,https://www.rentcafe.com/apartments/nc/mooresville/the-osprey-at-lake-norman0/default.aspx,134 Village Club Dr.,Mooresville,NC,4.5,28117,"$1,599+","$1,803+",Ask for pricing,"$1,499+","$1,799+","$1,299",,
43,43,Twin City Townhomes,https://www.rentcafe.com/apartments/nc/winston-salem/twin-city-townhomes0/default.aspx,1500 Zuider Zee Dr,Winston-Salem,NC,4.5,27127,$950,$995,"$1,195","$1,499+","$1,799+","$1,299",,
44,44,Links At Citiside,https://www.rentcafe.com/apartments/nc/charlotte/links-at-citiside/default.aspx,5005 Community Circle,Charlotte,NC,4.5,28215,"$1,122+","$1,449+",Ask for pricing,"$1,499+","$1,799+","$1,299",,
